antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'DevNet'})	frozenset({'Success'})	0.1004995592124596	0.9297678518953865	0.09917719659124302	0.986842105263158	1.0613854880564242	0.0057359373058412655	5.337643255950657	0.0642970706740716
frozenset({'PReNet'})	frozenset({'Success'})	0.0940346752865119	0.9297678518953865	0.09183073758448428	0.9765625	1.0503293892225032	0.004400319539663924	2.9965716524635106	0.05289133960428151
frozenset({'RCA'})	frozenset({'Success'})	0.10902145166029974	0.9297678518953865	0.10549515133705555	0.967654986522911	1.040749026276064	0.004130510416341951	2.1713439122343012	0.043944444036130924
frozenset({'RePEN', 'RCA'})	frozenset({'Success'})	0.08404349103732	0.9297678518953865	0.08051719071407581	0.9580419580419581	1.0304098556310946	0.0023762545865176343	1.6738661964932928	0.032220294172058676
frozenset({'RePEN'})	frozenset({'Success'})	0.10916838084043491	0.9297678518953865	0.10446664707610931	0.9569313593539703	1.0292153653228702	0.0029653961272006757	1.6307026888039935	0.031864670838984706
frozenset({'RoSAS'})	frozenset({'Success'})	0.10387893035556861	0.9297678518953865	0.0993241257713782	0.9561527581329562	1.0283779506720765	0.0027408358374907127	1.601746087418123	0.030793679437214935
frozenset({'GOAD'})	frozenset({'Success'})	0.10446664707610931	0.9297678518953865	0.09947105495151337	0.9521800281293953	1.024105131392014	0.0023413249048457596	1.4686781559523616	0.026283499926690018
frozenset({'SLAD'})	frozenset({'Success'})	0.10417278871583896	0.9297678518953865	0.09844255069056715	0.9449929478138224	1.0163751584735896	0.001586040700289601	1.2767844360556686	0.017984866548020922
frozenset({'DeepSAD'})	frozenset({'Success'})	0.10387893035556861	0.9297678518953865	0.0981486923302968	0.9448373408769449	1.016207797409685	0.0015654023964093156	1.2731827874349193	0.017798146942710747
frozenset({'SLAD', 'GOAD'})	frozenset({'Success'})	0.07375844842785777	0.9297678518953865	0.06964443138407288	0.9442231075697212	1.0155471665802025	0.0010661972301669181	1.2591620838755724	0.01652825076570505
frozenset({'DeepSVDD'})	frozenset({'Success'})	0.10534822215692037	0.9297678518953865	0.09712018806935058	0.9218967921896792	0.9915343817387732	-0.0008292021464872401	0.8992223248394271	-0.009453049648322586
frozenset({'NeuTraL'})	frozenset({'Success'})	0.10608286805759624	0.9297678518953865	0.09550396708786366	0.9002770083102494	0.9682814978760362	-0.003128473268949314	0.7042723740490417	-0.03534953882360752
frozenset({'ICL'})	frozenset({'Success'})	0.11372318542462533	0.9297678518953865	0.09844255069056715	0.8656330749354005	0.9310206555010012	-0.0072936111323874675	0.5226892560862585	-0.07714763025621495
