support	itemsets
0.9297678518953865	frozenset({'Success'})
0.11372318542462533	frozenset({'ICL'})
0.10916838084043491	frozenset({'RePEN'})
0.10902145166029974	frozenset({'RCA'})
0.10608286805759624	frozenset({'NeuTraL'})
0.10549515133705555	frozenset({'Success', 'RCA'})
0.10534822215692037	frozenset({'DeepSVDD'})
0.10446664707610931	frozenset({'GOAD'})
0.10446664707610931	frozenset({'Success', 'RePEN'})
0.10417278871583896	frozenset({'SLAD'})
0.10387893035556861	frozenset({'RoSAS'})
0.10387893035556861	frozenset({'DeepSAD'})
0.1004995592124596	frozenset({'DevNet'})
0.09947105495151337	frozenset({'Success', 'GOAD'})
0.0993241257713782	frozenset({'Success', 'RoSAS'})
0.09917719659124302	frozenset({'Success', 'DevNet'})
0.09844255069056715	frozenset({'Success', 'SLAD'})
0.09844255069056715	frozenset({'Success', 'ICL'})
0.0981486923302968	frozenset({'Success', 'DeepSAD'})
0.09712018806935058	frozenset({'Success', 'DeepSVDD'})
0.09550396708786366	frozenset({'Success', 'NeuTraL'})
0.0940346752865119	frozenset({'PReNet'})
0.09183073758448428	frozenset({'Success', 'PReNet'})
0.08404349103732	frozenset({'RePEN', 'RCA'})
0.08051719071407581	frozenset({'Success', 'RePEN', 'RCA'})
0.07375844842785777	frozenset({'SLAD', 'GOAD'})
0.06964443138407288	frozenset({'Success', 'SLAD', 'GOAD'})
0.06303261827799	frozenset({'SLAD', 'NeuTraL'})
