antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'RePEN', 'RCA', 'Quartile'})	frozenset({'Success'})	0.03849544519541581	0.9297678518953865	0.03849544519541581	1.0	1.0755372945638433	0.002703617808317474	inf	0.07304400977995097
frozenset({'RePEN', 'Quartile', 'DevNet'})	frozenset({'Success'})	0.03732001175433441	0.9297678518953865	0.03732001175433441	1.0	1.0755372945638433	0.002621064592796332	inf	0.0729548229548229
frozenset({'RCA', 'RoSAS'})	frozenset({'Success'})	0.038642374375550986	0.9297678518953865	0.038642374375550986	1.0	1.0755372945638433	0.0027139369602576166	inf	0.07305517346782808
frozenset({'RePEN', 'Quartile'})	frozenset({'Success'})	0.03849544519541581	0.9297678518953865	0.03849544519541581	1.0	1.0755372945638433	0.002703617808317474	inf	0.07304400977995097
frozenset({'RePEN', 'RCA', 'RoSAS'})	frozenset({'Success'})	0.03834851601528064	0.9297678518953865	0.03834851601528064	1.0	1.0755372945638433	0.002693298656377331	inf	0.07303284950343762
frozenset({'RoSAS', 'Quartile'})	frozenset({'Success'})	0.037613870114604764	0.9297678518953865	0.037613870114604764	1.0	1.0755372945638433	0.0026417028966766176	inf	0.07297709923664114
frozenset({'RoSAS', 'RCA', 'RePEN', 'Quartile'})	frozenset({'Success'})	0.037613870114604764	0.9297678518953865	0.037613870114604764	1.0	1.0755372945638433	0.0026417028966766176	inf	0.07297709923664114
frozenset({'RoSAS', 'RCA', 'Quartile'})	frozenset({'Success'})	0.037613870114604764	0.9297678518953865	0.037613870114604764	1.0	1.0755372945638433	0.0026417028966766176	inf	0.07297709923664114
frozenset({'RoSAS', 'RCA', 'RePEN', 'DevNet'})	frozenset({'Success'})	0.037613870114604764	0.9297678518953865	0.037613870114604764	1.0	1.0755372945638433	0.0026417028966766176	inf	0.07297709923664114
frozenset({'RoSAS', 'RCA', 'DevNet'})	frozenset({'Success'})	0.037613870114604764	0.9297678518953865	0.037613870114604764	1.0	1.0755372945638433	0.0026417028966766176	inf	0.07297709923664114
frozenset({'RePEN', 'Quartile', 'RoSAS'})	frozenset({'Success'})	0.037613870114604764	0.9297678518953865	0.037613870114604764	1.0	1.0755372945638433	0.0026417028966766176	inf	0.07297709923664114
frozenset({'RCA', 'Quartile', 'DevNet'})	frozenset({'Success'})	0.03732001175433441	0.9297678518953865	0.03732001175433441	1.0	1.0755372945638433	0.002621064592796332	inf	0.0729548229548229
