antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'RoSAS', 'GOAD', 'Z_score', 'RePEN', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003526300323244196	0.9297678518953865	0.003526300323244196	1.0	1.0755372945638433	0.0002476596465634329	inf	0.07048068416396337
frozenset({'RoSAS', 'DeepSVDD', 'GOAD', 'Quartile', 'RePEN', 'DeepSAD'})	frozenset({'Success'})	0.004260946223920071	0.9297678518953865	0.004260946223920071	1.0	1.0755372945638433	0.0002992554062641482	inf	0.07053268407850076
frozenset({'PReNet', 'GOAD', 'Z_score', 'Quartile', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'PReNet', 'GOAD', 'Z_score', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'PReNet', 'GOAD', 'Z_score', 'RePEN', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'RoSAS', 'PReNet', 'Z_score', 'DevNet', 'RePEN', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'RoSAS', 'PReNet', 'GOAD', 'Z_score', 'RePEN', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'PReNet', 'GOAD', 'Z_score', 'Quartile', 'RePEN', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'RoSAS', 'DevNet', 'PReNet', 'GOAD', 'Z_score', 'Quartile', 'RePEN', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'DevNet', 'PReNet', 'Z_score', 'Quartile', 'RePEN', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'PReNet', 'Z_score', 'DevNet', 'RePEN', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'RoSAS', 'PReNet', 'Z_score', 'Quartile', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'PReNet', 'Z_score', 'Quartile', 'RePEN', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'PReNet', 'GOAD', 'Z_score', 'DevNet', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'RoSAS', 'PReNet', 'Z_score', 'DevNet', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'DevNet', 'ICL', 'DeepSVDD', 'RePEN'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'RoSAS', 'PReNet', 'GOAD', 'Z_score', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'PReNet', 'Z_score', 'Quartile', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'RoSAS', 'PReNet', 'GOAD', 'Z_score', 'DevNet', 'RePEN', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'PReNet', 'Z_score', 'Quartile', 'RePEN', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'RoSAS', 'PReNet', 'Z_score', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'Z_score', 'DeepSAD', 'PReNet', 'RePEN'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'Z_score', 'PReNet', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'RoSAS', 'PReNet', 'GOAD', 'Z_score', 'Quartile', 'RePEN', 'RCA', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
frozenset({'Z_score', 'DevNet', 'PReNet', 'DeepSAD'})	frozenset({'Success'})	0.003085512782838672	0.9297678518953865	0.003085512782838672	1.0	1.0755372945638433	0.0002167021907430039	inf	0.07044952100221073
