A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
3282.8290325647904,-1.3676707702928446,-0.6888238091754637,2.083259816859961,-0.6008820837436557,0.6153383033716404,1.0515137297245394,-2.3938848006011986,0.0
5024.294449154689,-2.645192626678094,-0.016921255252986822,1.8639659926764112,1.841737050968577,3.8574695103313568,-1.2309558610212126,-2.5802438113972226,0.0
2723.0169443649916,-3.8737681602317755,-2.2161513006598446,5.147385089858129,-0.41530974513284935,2.4249224071485704,-0.952562497958924,-1.6636452920889757,0.0
1654.8046860754434,1.081403216887399,-1.292098647305471,-0.4174986391092992,1.579055325418087,0.44600189573535187,2.0238028046417185,-0.623988778475008,0.0
3460.6559132177736,-5.365979205535186,-1.6532743626556408,5.433275333909847,-1.8853212810784372,2.5887137683720516,-0.29754693448410263,-2.4847833052488224,0.0
1094.6899228425777,1.5001056629792249,-1.3700964954546575,-1.416993861583481,2.624907250157232,0.9270713846291507,1.7045756049282312,-1.2962751706198665,0.0
954.7007338043652,-1.1480740312716289,-0.713076423038655,-0.22205056132057632,1.0877783167837622,2.6351156791454313,0.49393787405574013,-3.4093514750468907,0.0
623.5245243240386,0.08390852641502589,-3.7182858082678343,2.7325172369858066,1.449331466979986,0.6304186785720745,1.7575974701680148,-0.994155634952886,0.0
257.1459141568612,-3.3614707291918964,-3.680506899097748,5.791612218763515,1.044671069652387,4.544050108990276,-1.5032122832670465,-1.1841989460822178,0.0
944.0247617453767,-0.0928760571188828,-1.0641804169599012,-0.6685679537369604,2.663933171315213,2.684321407101267,0.7812306660675241,-1.391499345476584,0.0
1410.6264368925495,-3.6787861427499764,1.0219173999617515,0.9779276844938465,-0.3317547245252146,1.193314321343796,-0.3891578982398023,-0.9878566326197278,0.0
2290.346280181391,0.011570388686474198,-3.951235485412518,3.0179906543669146,1.2073784111096741,2.7876486523407555,1.0442301105501803,-3.310495239871705,0.0
1466.923339002189,-0.6354985943673879,-2.1343221046274543,0.2881000033397275,3.3417884953998085,3.7707301134402877,0.7882987825312613,-1.2582805243310442,0.0
3237.167589912515,0.3968344198509255,-2.855266151598081,1.485778697010814,2.1650558664531174,1.0655308947175894,1.8507399233602961,-0.4473375099744038,0.0
2659.4643450523663,-0.7674532459520529,-1.211174900894467,2.1179510753975213,1.010003688274768,0.7556996480403806,0.6781422451521224,0.5072711916795332,0.0
2923.0252592157367,-3.750937612338671,-0.6805231438321717,3.2014274200810364,-2.036603875529751,1.5207827682961792,-0.4700828974079354,-4.153114879064743,0.0
12.091210904543914,-2.159255280860571,0.927473802402937,0.9331885375837757,1.356999822151071,1.2520033511901714,-0.4197857907886755,-1.3344943608445003,0.0
1272.4165337545705,-0.5495631474032917,-1.4238457332351353,-0.1663312337158056,2.3846121537297273,1.463599959013219,0.9996362856298322,-1.0127188905218525,0.0
409.8013811029391,-3.922121745056139,1.8726063410464877,-1.0512970900307057,-0.02504029436458266,2.6269899440294635,-1.040524952394945,-6.061081522253322,0.0
1275.7896672201018,-2.8882006572868737,0.7304967984039956,1.4514133866870345,-0.40355721364623043,0.18834500988416103,-0.584889073732562,-2.7483586571310177,0.0
1140.179257257308,0.10943802517720336,-1.8947934591484532,-0.7485938082255348,2.911641589505459,1.1312278333587649,1.956000467156787,1.5132234850529962,0.0
2999.400043431469,-0.9534484999268764,0.7090753715692968,-1.4894843622997473,2.202296705239073,0.4028178524959357,0.7260192166936419,-0.2929965791760617,0.0
-1180.6486012230366,0.6020144726042311,-0.37602540337343104,-1.6633841430388159,1.1811114456846763,0.7124712981652623,2.014797144156184,-1.9317710318314862,0.0
2136.5877897961277,-2.1695648717936775,1.26771033517187,0.5387771741378898,-0.6073210899051835,0.3327861877171763,0.6619013054499888,-0.9401854400365767,0.0
1168.4841006670122,-1.925981491462061,-1.1579320089970973,2.9256018449895658,-0.7326967279703802,-0.9302287291095264,1.3298566121912703,-1.4161271926088195,0.0
980.0974702840318,-2.2302778431038726,1.9671467491058414,-0.22361122901942787,-1.02145758511625,-0.8762790408951628,0.7159533601875192,-1.778560243761896,0.0
1964.764929087469,-4.6453119983639,-0.6849856505437584,2.624636460001902,0.1395776887811898,2.112069685910548,-0.4192463851093884,-0.6661184279687893,0.0
3330.0435404224545,1.4054484126596987,-3.0309549129811555,1.8377441067979996,2.2953921796382617,1.6552059054919037,1.7746672306293165,1.3911657505767085,0.0
2473.584970614608,-1.6454573391490417,0.7161390999971533,-0.467753624382758,1.5994420508712923,0.4185345535268935,1.2067143906130782,0.5424882924819732,0.0
-779.8431184660358,-4.885409146772678,0.2997775228121844,2.5529223920800446,-0.8570134402571239,1.7046317078606863,-0.8202965154692283,-3.6022858650559186,0.0
2508.3608366949948,1.8350663717876663,-2.5754137196040086,1.4608932811474142,0.4082142375711241,-1.9477524208691424,4.257626812213902,0.2980862720062736,0.0
895.4594875230698,-2.7988840673782267,-0.37272169388699405,1.2899615062155068,-2.171962942539408,1.2969085146192625,1.3139730513797905,-4.406794897863377,0.0
2268.0205776163375,-2.319469960856206,1.4875411435220909,0.060876185914405245,0.27214391605079147,3.93695434925373,-1.323910120310462,-4.4964275454506035,0.0
201.86938899607003,-3.4091602405640673,0.21803596308764628,-0.8294269636434806,0.48955283053084864,2.4320540093494594,0.010157768000202738,-2.425588022109006,0.0
2227.480992654182,-0.793159684582786,-2.923159810333601,1.5093059144206693,0.13069006329555444,2.1744506870062605,0.9197167037088727,-3.026705815078773,0.0
1195.4774257180798,-1.4001496500285908,-1.626266535736915,1.5757744661169752,1.3182118888619356,1.340947240706818,0.8779296485670335,-1.6696811091488373,0.0
2714.6182888525045,-1.8528842936946437,-2.3144847509216784,3.090343512710013,-1.015856332265575,0.13465531313669876,1.7415115413983977,-0.38373672850641527,0.0
1352.269612968467,1.2387252700602596,-1.2482000545151173,-2.423433610389784,3.4221092509792306,0.8204603207150652,2.4241010173571746,-0.6601813878340719,0.0
2465.9064571721246,-1.5209558710664108,-1.1801037925930362,0.9743239609925397,-0.6234082095535165,0.6211896527270361,1.4034675286645273,-2.1216224909262875,0.0
2307.0686898391846,-0.973535245706454,-4.260981055951749,4.981955566212423,0.40489806055385713,0.8083919194061573,1.6245532857960068,-2.653954099204163,0.0
1098.1962298729231,-0.5153411106510499,-0.9806603506685542,-1.0322454325422397,0.24004222869446157,1.964078856602614,1.2112266980832314,-4.042823332655895,0.0
1280.198910748803,-3.444000017469703,1.3063369398232547,-0.43712430725069074,0.19502294032474798,0.9843625646386541,0.1529322190160981,-2.3852611909660872,0.0
2763.3461654513385,-1.2268593929798801,2.7730682439378573,-2.060086334726779,-1.8235758053927653,-0.7364248448755693,1.2530159349761552,-3.589286501700852,0.0
