@RELATION 'Page Blocks, without duplicates, with normalization, downsampled to 05 pct, v01'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'no','yes'}

@DATA
0.009324009324009324,0.010869565217391304,2.846656703368205E-4,0.0025940747830977312,0.3670886075949368,0.632762312633833,0.0024813432835820897,2.4923449405397707E-4,3.737095342644929E-4,0.0027563395810363835,1.0,'no'
0.011655011655011656,0.010869565217391304,3.558320879210256E-4,0.002160177134525031,0.3976793248945148,0.8725910064239829,0.004850746268656716,3.9165420494196397E-4,7.007053767459242E-4,0.002205071664829107,2.0,'no'
0.011655011655011656,0.030797101449275364,0.0010268297394292454,0.005573629451408118,0.2478902953586498,0.7226980728051393,0.006399253731343283,8.545182653279214E-4,0.001705049750081749,0.0033076074972436605,3.0,'no'
0.009324009324009324,0.010869565217391304,2.846656703368205E-4,0.0025940747830977312,0.33649789029535865,0.7248394004282657,0.00621268656716418,2.1362956633198035E-4,4.4378007193908534E-4,0.0011025358324145535,4.0,'no'
0.011655011655011656,0.0036231884057971015,1.1183294191803662E-4,9.180752821731381E-4,0.4725738396624473,0.9400428265524625,0.0023320895522388058,7.120985544399345E-5,2.3356845891530807E-4,0.0016538037486218302,5.0,'no'
0.009324009324009324,0.012681159420289856,3.354988257541099E-4,0.00296651911663653,0.5253164556962027,1.0,0.0026865671641791043,5.340739158299509E-4,7.707759144205166E-4,0.004410143329658214,6.0,'no'
0.011655011655011656,0.005434782608695652,1.7283272841878386E-4,0.0012290663006780348,0.3850210970464135,0.6873661670235546,0.002798507462686567,1.0681478316599017E-4,2.3356845891530807E-4,0.0016538037486218302,7.0,'no'
0.009324009324009324,0.009057971014492754,2.3383251491953112E-4,0.0022216304495589327,0.2964135021097047,0.2858672376873662,0.016791044776119403,1.0681478316599017E-4,7.007053767459243E-5,0.0,8.0,'no'
0.009324009324009324,0.007246376811594203,1.8299935950224174E-4,0.001849186116020134,0.3670886075949368,0.48608137044967886,0.016791044776119403,1.0681478316599017E-4,1.4014107534918486E-4,0.0,9.0,'no'
0.009324009324009324,0.010869565217391304,2.846656703368205E-4,0.0025940747830977312,0.4578059071729958,0.9079229122055676,0.013992537313432836,3.5604927721996724E-4,5.839211472882702E-4,5.512679162072767E-4,10.0,'no'
0.009324009324009324,0.0018115942028985507,3.0499893250373625E-5,7.31853115403739E-4,0.7890295358649789,1.0,0.013059701492537313,3.5604927721996724E-5,7.007053767459243E-5,0.0,11.0,'no'
0.009324009324009324,0.0036231884057971015,8.1333048667663E-5,0.0011042974489425372,0.5073839662447258,0.7141327623126339,0.013059701492537313,3.5604927721996724E-5,9.342738356612322E-5,0.0,12.0,'no'
0.009324009324009324,0.009057971014492754,2.3383251491953112E-4,0.0022216304495589327,0.4018987341772152,0.7141327623126339,0.022388059701492536,2.1362956633198035E-4,3.503526883729621E-4,0.0,13.0,'no'
0.009324009324009324,0.010869565217391304,2.846656703368205E-4,0.0025940747830977312,0.3976793248945148,0.8468950749464668,0.007462686567164179,2.848394217759738E-4,5.372074555052086E-4,0.0011025358324145535,14.0,'no'
0.011655011655011656,0.010869565217391304,3.558320879210256E-4,0.002160177134525031,0.3723628691983123,0.8725910064239829,0.006063432835820896,3.5604927721996724E-4,7.007053767459242E-4,0.0016538037486218302,15.0,'no'
0.009324009324009324,0.012681159420289856,3.354988257541099E-4,0.00296651911663653,0.3407172995780591,0.43790149892933616,0.026119402985074626,2.848394217759738E-4,2.802821506983697E-4,0.0,16.0,'no'
0.011655011655011656,0.010869565217391304,3.558320879210256E-4,0.002160177134525031,0.3723628691983123,0.9486081370449678,0.006063432835820896,3.5604927721996724E-4,7.707759144205166E-4,0.0016538037486218302,17.0,'no'
0.009324009324009324,0.03260869565217391,8.94663535344293E-4,0.007063406785563312,0.18987341772151903,0.35760171306209854,0.008395522388059701,5.340739158299509E-4,7.240622226374551E-4,0.0016538037486218302,18.0,'no'
0.009324009324009324,0.007246376811594203,1.8299935950224174E-4,0.001849186116020134,0.3670886075949368,0.5289079229122057,0.007462686567164179,1.0681478316599017E-4,1.6349792124071565E-4,5.512679162072767E-4,19.0,'no'
0.006993006993006993,0.009057971014492754,1.7283272841878386E-4,0.0027802969498671305,0.3850210970464135,0.46466809421841543,0.016791044776119403,1.0681478316599017E-4,1.1678422945765403E-4,0.0,20.0,'no'
0.006993006993006993,0.009057971014492754,1.7283272841878386E-4,0.0027802969498671305,0.42827004219409287,0.7773019271948608,0.008395522388059701,1.424197108879869E-4,2.802821506983697E-4,5.512679162072767E-4,21.0,'no'
0.006993006993006993,0.030797101449275364,6.608310204247619E-4,0.008366961952949108,0.20886075949367092,0.4946466809421842,0.00292910447761194,3.9165420494196397E-4,7.240622226374551E-4,0.0033076074972436605,22.0,'no'
0.011655011655011656,0.010869565217391304,3.558320879210256E-4,0.002160177134525031,0.3217299578059072,0.5160599571734477,0.012126865671641791,2.848394217759738E-4,3.737095342644929E-4,5.512679162072767E-4,23.0,'no'
0.009324009324009324,0.010869565217391304,2.846656703368205E-4,0.0025940747830977312,0.3976793248945148,0.8779443254817988,0.002798507462686567,2.848394217759738E-4,5.605643013967394E-4,0.0027563395810363835,24.0,'no'
0.009324009324009324,0.005434782608695652,1.3216620408495238E-4,0.0014767417824813358,0.4725738396624473,0.7858672376873662,0.016791044776119403,1.0681478316599017E-4,2.1021161302377727E-4,0.0,25.0,'no'
0.027972027972027972,0.043478260869565216,0.0032329886845396043,0.0035680167153016892,0.19198312236286924,0.2355460385438972,0.0183955223880597,0.002456740012817774,0.0020086887466716496,0.0033076074972436605,26.0,'no'
0.027972027972027972,0.043478260869565216,0.0032329886845396043,0.0035680167153016892,0.3154008438818565,0.6573875802997861,0.009328358208955223,0.0038097272662536495,0.004998365020787593,0.009922822491730982,27.0,'no'
