@RELATION 'Cardiotocography, with normalization, downsampled to 02 pct, v06'

@ATTRIBUTE 'LB' real
@ATTRIBUTE 'AC' real
@ATTRIBUTE 'FM' real
@ATTRIBUTE 'UC' real
@ATTRIBUTE 'ASTV' real
@ATTRIBUTE 'MSTV' real
@ATTRIBUTE 'ALTV' real
@ATTRIBUTE 'MLTV' real
@ATTRIBUTE 'DL' real
@ATTRIBUTE 'DS' real
@ATTRIBUTE 'DP' real
@ATTRIBUTE 'Width' real
@ATTRIBUTE 'Min' real
@ATTRIBUTE 'Max' real
@ATTRIBUTE 'Nmax' real
@ATTRIBUTE 'Nzeros' real
@ATTRIBUTE 'Mode' real
@ATTRIBUTE 'Mean' real
@ATTRIBUTE 'Median' real
@ATTRIBUTE 'Variance' real
@ATTRIBUTE 'Tendency' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
0.4074074074074074,0.0,0.0,0.0,0.918918918918919,0.04411764705882353,0.0,0.1341222879684418,0.0,0.0,0.0,0.03614457831325301,0.5871559633027523,0.06896551724137931,0.0,0.0,0.4830508474576271,0.46788990825688076,0.33695652173913043,0.005649717514124294,1.0,24.0,'yes'
0.35185185185185186,0.0,0.0070921985815602835,0.043478260869565216,0.7432432432432432,0.014705882352941173,0.7215189873417721,0.09664694280078896,0.0,0.0,0.0,0.024096385542168676,0.5963302752293578,0.0603448275862069,0.05555555555555555,0.0,0.4745762711864407,0.46788990825688076,0.34782608695652173,0.0,1.0,240.0,'yes'
0.7777777777777778,0.0,0.0,0.43478260869565216,0.43243243243243246,0.058823529411764705,0.20253164556962025,0.14398422090729782,0.0,0.0,0.0,0.060240963855421686,0.9174311926605505,0.41379310344827586,0.1111111111111111,0.0,0.7966101694915254,0.8073394495412844,0.75,0.0,0.5,1474.0,'yes'
0.5925925925925926,0.0,0.0017730496453900709,0.0,0.7567567567567568,0.014705882352941173,0.26582278481012656,0.14201183431952663,0.0,0.0,0.0,0.07228915662650602,0.7155963302752294,0.2413793103448276,0.05555555555555555,0.0,0.635593220338983,0.6330275229357798,0.5434782608695652,0.005649717514124294,1.0,371.0,'yes'
0.42592592592592593,0.0,0.0017730496453900709,0.0,0.7702702702702703,0.014705882352941173,0.17721518987341772,0.14990138067061143,0.0,0.0,0.0,0.09036144578313253,0.7064220183486238,0.25862068965517243,0.0,0.0,0.5932203389830508,0.5688073394495413,0.45652173913043476,0.022598870056497175,0.0,763.0,'yes'
0.6666666666666666,0.0,0.0,0.34782608695652173,0.6486486486486487,0.029411764705882356,0.21518987341772153,0.1341222879684418,0.0,0.0,0.0,0.06626506024096386,0.8440366972477065,0.35344827586206895,0.0,0.0,0.711864406779661,0.7247706422018348,0.6413043478260869,0.005649717514124294,0.5,1393.0,'yes'
0.2777777777777778,0.0,0.0,0.08695652173913043,0.16216216216216217,0.1911764705882353,0.0,0.0,0.21428571428571427,0.0,0.3333333333333333,0.3493975903614458,0.1926605504587156,0.14655172413793102,0.1111111111111111,0.0,0.4576271186440678,0.30275229357798167,0.15217391304347827,0.2994350282485876,0.5,1381.0,'yes'
0.7407407407407407,0.0,0.005319148936170213,0.0,0.9054054054054054,0.0,0.7088607594936709,0.08481262327416172,0.0,0.0,0.0,0.012048192771084338,0.7981651376146789,0.23275862068965517,0.05555555555555555,0.0,0.635593220338983,0.6422018348623854,0.5543478260869565,0.0,0.5,332.0,'yes'
0.6851851851851852,0.0,0.0,0.08695652173913043,0.7162162162162162,0.058823529411764705,0.08860759493670886,0.2544378698224852,0.0,0.0,0.0,0.1144578313253012,0.7247706422018348,0.3103448275862069,0.2222222222222222,0.1,0.6864406779661016,0.6605504587155964,0.5652173913043478,0.02824858757062147,0.5,425.0,'yes'
0.6296296296296297,0.0,0.0,0.2608695652173913,0.40540540540540543,0.17647058823529413,0.20253164556962025,0.21893491124260353,0.0,0.0,0.0,0.2289156626506024,0.6788990825688074,0.43103448275862066,0.05555555555555555,0.0,0.6949152542372882,0.7064220183486238,0.6195652173913043,0.022598870056497175,0.5,1605.0,'yes'
0.5,0.0,0.01773049645390071,1.0,0.8378378378378378,0.16176470588235295,0.35443037974683544,0.07692307692307691,0.0,0.0,0.0,0.12650602409638553,0.6330275229357798,0.2413793103448276,0.3888888888888889,0.0,0.5677966101694916,0.5596330275229358,0.4673913043478261,0.005649717514124294,0.5,2087.0,'yes'
0.5,0.0,0.0,0.4782608695652174,0.6486486486486487,0.4117647058823529,0.0,0.0,0.07142857142857142,0.0,0.6666666666666666,0.5240963855421686,0.07339449541284404,0.28448275862068967,0.2222222222222222,0.0,0.4745762711864407,0.21100917431192662,0.11956521739130435,0.4463276836158192,0.5,1954.0,'yes'
0.25925925925925924,0.0,0.0,0.17391304347826086,0.6756756756756757,0.16176470588235295,0.0,0.1854043392504931,0.5,0.0,0.6666666666666666,0.4397590361445783,0.1743119266055046,0.25862068965517243,0.3333333333333333,0.1,0.1440677966101695,0.25688073394495414,0.07608695652173914,0.3163841807909605,0.5,1770.0,'yes'
0.4074074074074074,0.0,0.028368794326241134,0.13043478260869565,0.24324324324324326,0.27941176470588236,0.0,0.16962524654832345,0.14285714285714285,0.0,1.0,0.7108433734939759,0.03669724770642202,0.5172413793103449,0.6666666666666666,0.0,0.5084745762711864,0.28440366972477066,0.2826086956521739,0.7570621468926554,0.5,1348.0,'yes'
0.5,0.0,0.0,0.21739130434782608,0.6486486486486487,0.4411764705882353,0.0,0.0,0.07142857142857142,0.0,0.6666666666666666,0.572289156626506,0.09174311926605505,0.3706896551724138,0.3333333333333333,0.0,0.2033898305084746,0.1926605504587156,0.08695652173913043,0.23728813559322035,0.5,1952.0,'yes'
0.4074074074074074,0.0,0.0,0.08695652173913043,1.0,0.014705882352941173,1.0,0.057199211045364885,0.0,0.0,0.0,0.03614457831325301,0.5871559633027523,0.06896551724137931,0.0,0.0,0.5,0.48623853211009177,0.3804347826086957,0.0,1.0,25.0,'yes'
0.5185185185185185,0.0,0.0,0.2608695652173913,0.7027027027027027,0.1911764705882353,0.0,0.07495069033530571,0.2857142857142857,0.0,0.3333333333333333,0.3614457831325301,0.30275229357798167,0.2672413793103448,0.2777777777777778,0.0,0.576271186440678,0.42201834862385323,0.32608695652173914,0.2824858757062147,1.0,1728.0,'yes'
0.07407407407407407,0.15384615384615385,0.0035460992907801418,0.34782608695652173,0.7567567567567568,0.4264705882352941,0.0,0.0,0.5714285714285714,0.0,0.6666666666666666,0.7409638554216867,0.09174311926605505,0.6120689655172413,0.4444444444444444,0.0,0.1864406779661017,0.08256880733944955,0.010869565217391304,0.23728813559322035,0.0,1687.0,'yes'
