@RELATION 'Cardiotocography, with normalization, downsampled to 05 pct, v03'

@ATTRIBUTE 'LB' real
@ATTRIBUTE 'AC' real
@ATTRIBUTE 'FM' real
@ATTRIBUTE 'UC' real
@ATTRIBUTE 'ASTV' real
@ATTRIBUTE 'MSTV' real
@ATTRIBUTE 'ALTV' real
@ATTRIBUTE 'MLTV' real
@ATTRIBUTE 'DL' real
@ATTRIBUTE 'DS' real
@ATTRIBUTE 'DP' real
@ATTRIBUTE 'Width' real
@ATTRIBUTE 'Min' real
@ATTRIBUTE 'Max' real
@ATTRIBUTE 'Nmax' real
@ATTRIBUTE 'Nzeros' real
@ATTRIBUTE 'Mode' real
@ATTRIBUTE 'Mean' real
@ATTRIBUTE 'Median' real
@ATTRIBUTE 'Variance' real
@ATTRIBUTE 'Tendency' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
0.4444444444444444,0.0,0.0017730496453900709,0.0,0.8873239436619719,0.014705882352941173,0.7252747252747253,0.04142011834319526,0.0625,0.0,0.0,0.30952380952380953,0.5045871559633027,0.3706896551724138,0.3333333333333333,0.0,0.49107142857142855,0.4803921568627451,0.48598130841121495,0.005649717514124294,0.5,775.0,'yes'
0.3148148148148148,0.0,0.0,0.058823529411764705,0.8450704225352113,0.014705882352941173,0.6373626373626373,0.1282051282051282,0.0,0.0,0.0,0.2619047619047619,0.3119266055045872,0.1206896551724138,0.16666666666666666,0.0,0.42857142857142855,0.4215686274509804,0.4205607476635514,0.005649717514124294,1.0,649.0,'yes'
0.07407407407407407,0.15384615384615385,0.0035460992907801418,0.29411764705882354,0.7746478873239436,0.4558823529411764,0.0,0.0,0.5,0.0,0.3333333333333333,0.7261904761904762,0.11926605504587157,0.6120689655172413,0.2777777777777778,0.0,0.11607142857142858,0.049019607843137254,0.16822429906542055,0.3333333333333333,0.0,1686.0,'yes'
0.42592592592592593,0.0,0.0,0.0,0.7605633802816901,0.029411764705882356,0.02197802197802198,0.17948717948717946,0.0,0.0,0.0,0.07142857142857142,0.6605504587155964,0.1724137931034483,0.0,0.0,0.5089285714285714,0.5098039215686274,0.5046728971962616,0.005649717514124294,0.5,760.0,'yes'
0.5740740740740741,0.038461538461538464,0.0,0.35294117647058826,0.676056338028169,0.029411764705882356,0.3626373626373626,0.11439842209072977,0.0,0.0,0.0,0.08333333333333333,0.7614678899082569,0.28448275862068967,0.1111111111111111,0.0,0.5982142857142857,0.5882352941176471,0.5887850467289719,0.005649717514124294,0.5,1216.0,'yes'
0.6481481481481481,0.0,0.02127659574468085,0.058823529411764705,0.9295774647887324,0.0,0.6703296703296703,0.09270216962524655,0.0,0.0,0.0,0.02976190476190476,0.7614678899082569,0.20689655172413793,0.05555555555555555,0.0,0.6071428571428571,0.5980392156862745,0.5981308411214953,0.0,1.0,349.0,'yes'
0.42592592592592593,0.0,0.0017730496453900709,0.4117647058823529,0.7605633802816901,0.39705882352941174,0.0,0.0,0.4375,0.0,1.0,0.5119047619047619,0.0,0.1896551724137931,0.4444444444444444,0.0,0.26785714285714285,0.049019607843137254,0.2803738317757009,0.062146892655367235,0.5,2031.0,'yes'
0.5,0.0,0.0,0.4117647058823529,0.43661971830985913,0.08823529411764708,0.32967032967032966,0.22090729783037472,0.0,0.0,0.0,0.23809523809523808,0.5137614678899083,0.27586206896551724,0.2222222222222222,0.0,0.625,0.5882352941176471,0.5981308411214953,0.022598870056497175,1.0,1528.0,'yes'
0.42592592592592593,0.0,0.0017730496453900709,0.35294117647058826,0.7464788732394366,0.38235294117647056,0.0,0.0,0.5625,0.0,0.6666666666666666,0.5535714285714286,0.0,0.25,0.3888888888888889,0.2,0.26785714285714285,0.058823529411764705,0.308411214953271,0.07344632768361582,0.5,2028.0,'yes'
0.6481481481481481,0.0,0.0,0.11764705882352941,0.6901408450704225,0.029411764705882356,0.24175824175824176,0.13609467455621302,0.0,0.0,0.0,0.06547619047619048,0.7614678899082569,0.25862068965517243,0.05555555555555555,0.0,0.6160714285714286,0.6176470588235294,0.616822429906542,0.0,0.5,550.0,'yes'
0.8148148148148148,0.038461538461538464,0.0,0.0,0.49295774647887325,0.17647058823529413,0.10989010989010989,0.23865877712031555,0.125,0.0,0.0,0.8154761904761905,0.01834862385321101,0.646551724137931,0.4444444444444444,0.0,0.75,0.7254901960784313,0.7289719626168224,0.07344632768361582,1.0,400.0,'yes'
0.7037037037037037,0.0,0.010638297872340425,0.0,0.9436619718309859,0.014705882352941173,0.8461538461538461,0.15581854043392504,0.0,0.0,0.0,0.42857142857142855,0.1926605504587156,0.25,0.1111111111111111,0.0,0.625,0.6274509803921569,0.6261682242990654,0.005649717514124294,1.0,335.0,'yes'
0.4074074074074074,0.0,0.026595744680851064,0.11764705882352941,0.3380281690140845,0.35294117647058826,0.0,0.0,0.125,0.0,0.6666666666666666,0.6666666666666666,0.03669724770642202,0.4482758620689655,0.4444444444444444,0.2,0.0,0.10784313725490197,0.0,0.6101694915254238,0.0,1350.0,'yes'
0.6111111111111112,0.0,0.005319148936170213,0.0,0.9295774647887324,0.0,0.6483516483516484,0.08284023668639053,0.0,0.0,0.0,0.017857142857142856,0.7614678899082569,0.1896551724137931,0.05555555555555555,0.0,0.5803571428571429,0.5784313725490197,0.5794392523364486,0.0,0.5,346.0,'yes'
0.42592592592592593,0.0,0.0017730496453900709,0.35294117647058826,0.7464788732394366,0.39705882352941174,0.0,0.0,0.5625,0.0,0.6666666666666666,0.5535714285714286,0.0,0.25,0.3333333333333333,0.2,0.26785714285714285,0.0392156862745098,0.29906542056074764,0.06779661016949153,0.5,2029.0,'yes'
