@RELATION 'Page Blocks, with normalization, downsampled to 02 pct, v01'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'no','yes'}

@DATA
0.013201320132013201,0.010889292196007259,1.9894134782763153E-4,0.004795455255728677,0.3670886075949368,0.6311827956989248,2.684699232943076E-4,5.102784662487243E-4,6.796941376380628E-4,0.0022007042253521128,1.0,'no'
0.0165016501650165,0.010889292196007259,2.4867668478453943E-4,0.003986374101069169,0.3976793248945148,0.8720430107526882,5.248284214775939E-4,8.018661612479954E-4,0.001274426508071368,0.0017605633802816902,2.0,'no'
0.0165016501650165,0.030852994555353903,7.176098618068138E-4,0.01035137734781114,0.2478902953586498,0.7215053763440861,6.923698021800565E-4,0.0017495261699956262,0.0031011045029736618,0.002640845070422535,3.0,'no'
0.013201320132013201,0.010889292196007259,1.9894134782763153E-4,0.004795455255728677,0.33649789029535865,0.7236559139784947,6.721840936616875E-4,4.3738154249890656E-4,8.071367884451996E-4,8.802816901408451E-4,4.0,'no'
0.0165016501650165,0.003629764065335753,7.815552950371239E-5,0.0016702490789322906,0.4725738396624473,0.9397849462365591,2.5232135647961244E-4,1.457938474996355E-4,4.248088360237893E-4,0.0013204225352112676,5.0,'no'
0.013201320132013201,0.012704174228675136,2.3446658851113716E-4,0.0054899455172389856,0.5253164556962027,1.0,2.906742026645135E-4,0.0010934538562472663,0.0014018691588785046,0.0035211267605633804,6.0,'no'
0.0165016501650165,0.0054446460980036296,1.2078581832391914E-4,0.002250148447293398,0.3850210970464135,0.686021505376344,3.027856277755349E-4,2.1869077124945328E-4,4.248088360237893E-4,0.0013204225352112676,7.0,'no'
0.013201320132013201,0.009074410163339383,1.634161071441259E-4,0.004100964994218369,0.2964135021097047,0.2827956989247312,0.0018167137666532096,2.1869077124945328E-4,1.274426508071368E-4,0.0,8.0,'no'
0.013201320132013201,0.007259528130671506,1.2789086646062026E-4,0.0034064747327080605,0.3670886075949368,0.48387096774193555,0.0018167137666532096,2.1869077124945328E-4,2.548853016142736E-4,0.0,9.0,'no'
0.013201320132013201,0.010889292196007259,1.9894134782763153E-4,0.004795455255728677,0.4578059071729958,0.9075268817204303,0.0015139281388776747,7.289692374981776E-4,0.0010620220900594733,4.4014084507042255E-4,10.0,'no'
0.013201320132013201,0.0018148820326678765,2.1315144410103377E-5,0.0013230039481771367,0.7890295358649789,1.0,0.0014129995962858296,7.289692374981776E-5,1.274426508071368E-4,0.0,11.0,'no'
0.013201320132013201,0.003629764065335753,5.684038509360901E-5,0.0020174942096874444,0.5073839662447258,0.7129032258064517,0.0014129995962858296,7.289692374981776E-5,1.699235344095157E-4,0.0,12.0,'no'
0.013201320132013201,0.009074410163339383,1.634161071441259E-4,0.004100964994218369,0.4018987341772152,0.7129032258064517,0.0024222850222042794,4.3738154249890656E-4,6.37213254035684E-4,0.0,13.0,'no'
