@RELATION 'Page Blocks, with normalization, downsampled to 02 pct, v04'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'no','yes'}

@DATA
0.015384615384615385,0.010869565217391304,3.8782774907544635E-4,0.005011047409996101,0.3650793650793651,0.6234906695938529,0.006244131455399061,2.62309825376602E-4,4.588866263228841E-4,0.0027563395810363835,1.0,'no'
0.019230769230769232,0.010869565217391304,4.847846863443079E-4,0.004169855733822404,0.39576719576719577,0.8693743139407245,0.012206572769953052,4.1220115416323167E-4,8.604124243554077E-4,0.002205071664829107,2.0,'no'
0.019230769230769232,0.030797101449275364,0.0013989500948792886,0.010787470937369127,0.2455026455026455,0.7156970362239298,0.016103286384976524,8.993479727197782E-4,0.0020936702325981588,0.0033076074972436605,3.0,'no'
0.015384615384615385,0.010869565217391304,3.8782774907544635E-4,0.005011047409996101,0.3343915343915344,0.7178924259055982,0.01563380281690141,2.2483699317994455E-4,5.449278687584249E-4,0.0011025358324145535,4.0,'no'
0.019230769230769232,0.0036231884057971015,1.5236090142249677E-4,0.0017618091758487733,0.47089947089947093,0.938529088913282,0.005868544600938967,7.494566439331484E-5,2.8680414145180257E-4,0.0016538037486218302,5.0,'no'
0.015384615384615385,0.012681159420289856,4.5708270426749034E-4,0.005733100350917729,0.5238095238095238,1.0,0.00676056338028169,5.620924829498613E-4,9.464536667909485E-4,0.004410143329658214,6.0,'no'
0.019230769230769232,0.005434782608695652,2.3546684765294958E-4,0.002364723381518333,0.38306878306878306,0.6794731064763996,0.007042253521126761,1.1241849658997227E-4,2.8680414145180257E-4,0.0016538037486218302,7.0,'no'
0.015384615384615385,0.009057971014492754,3.1857279388340236E-4,0.004288994469074472,0.2941798941798942,0.26783754116355657,0.04225352112676056,1.1241849658997227E-4,8.604124243554077E-5,0.0,8.0,'no'
0.015384615384615385,0.007246376811594203,2.4931783869135837E-4,0.003566941528152844,0.3650793650793651,0.47310647639956094,0.04225352112676056,1.1241849658997227E-4,1.7208248487108154E-4,0.0,9.0,'no'
0.015384615384615385,0.010869565217391304,3.8782774907544635E-4,0.005011047409996101,0.4560846560846561,0.9055982436882547,0.035211267605633804,3.7472832196657423E-4,7.170103536295065E-4,5.512679162072767E-4,10.0,'no'
0.015384615384615385,0.0018115942028985507,4.15529731152264E-5,0.0014007827053879591,0.7883597883597884,1.0,0.03286384976525822,3.747283219665742E-5,8.604124243554077E-5,0.0,11.0,'no'
0.015384615384615385,0.0036231884057971015,1.1080792830727038E-4,0.0021228356463095874,0.5058201058201058,0.7069154774972558,0.03286384976525822,3.747283219665742E-5,1.1472165658072103E-4,0.0,12.0,'no'
0.015384615384615385,0.009057971014492754,3.1857279388340236E-4,0.004288994469074472,0.4,0.7069154774972558,0.056338028169014086,2.2483699317994455E-4,4.302062121777038E-4,0.0,13.0,'no'
0.015384615384615385,0.010869565217391304,3.8782774907544635E-4,0.005011047409996101,0.39576719576719577,0.8430296377607025,0.018779342723004695,2.9978265757325936E-4,6.596495253391459E-4,0.0011025358324145535,14.0,'no'
0.019230769230769232,0.010869565217391304,4.847846863443079E-4,0.004169855733822404,0.3703703703703704,0.8693743139407245,0.015258215962441314,3.7472832196657423E-4,8.604124243554077E-4,0.0016538037486218302,15.0,'no'
0.015384615384615385,0.012681159420289856,4.5708270426749034E-4,0.005733100350917729,0.33862433862433866,0.42371020856201974,0.06572769953051644,2.9978265757325936E-4,3.441649697421631E-4,0.0,16.0,'no'
0.019230769230769232,0.010869565217391304,4.847846863443079E-4,0.004169855733822404,0.3703703703703704,0.9473106476399561,0.015258215962441314,3.7472832196657423E-4,9.464536667909485E-4,0.0016538037486218302,17.0,'no'
0.015384615384615385,0.03260869565217391,0.0012188872113799742,0.01367568270105564,0.18730158730158733,0.3413830954994512,0.02112676056338028,5.620924829498613E-4,8.890928385005879E-4,0.0016538037486218302,18.0,'no'
0.015384615384615385,0.007246376811594203,2.4931783869135837E-4,0.003566941528152844,0.3650793650793651,0.5170142700329309,0.018779342723004695,1.1241849658997227E-4,2.007628990162618E-4,5.512679162072767E-4,19.0,'no'
0.011538461538461539,0.009057971014492754,2.3546684765294958E-4,0.0053720738804569155,0.38306878306878306,0.45115257958287597,0.04225352112676056,1.1241849658997227E-4,1.4340207072590128E-4,0.0,20.0,'no'
0.011538461538461539,0.009057971014492754,2.3546684765294958E-4,0.0053720738804569155,0.4264550264550265,0.7716794731064764,0.02112676056338028,1.4989132878662968E-4,3.441649697421631E-4,5.512679162072767E-4,21.0,'no'
0.011538461538461539,0.030797101449275364,9.003144174965719E-4,0.016202867994281344,0.20634920634920637,0.48188803512623496,0.007370892018779342,4.1220115416323167E-4,8.890928385005879E-4,0.0033076074972436605,22.0,'no'
0.019230769230769232,0.010869565217391304,4.847846863443079E-4,0.004169855733822404,0.31957671957671957,0.5038419319429199,0.03051643192488263,2.9978265757325936E-4,4.588866263228841E-4,5.512679162072767E-4,23.0,'no'
0.015384615384615385,0.010869565217391304,3.8782774907544635E-4,0.005011047409996101,0.39576719576719577,0.8748627881448957,0.007042253521126761,2.9978265757325936E-4,6.883299394843262E-4,0.0027563395810363835,24.0,'no'
