@RELATION 'Page Blocks, without duplicates, with normalization, downsampled to 02 pct, v10'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'no','yes'}

@DATA
0.018957345971563982,0.01098901098901099,2.745018300122001E-4,0.004819645262997069,0.3670886075949368,0.6311827956989248,0.006244131455399061,2.62309825376602E-4,4.588866263228841E-4,0.0027563395810363835,1.0,'no'
0.023696682464454975,0.01098901098901099,3.456689711264742E-4,0.00401058377432393,0.3976793248945148,0.8720430107526882,0.012206572769953052,4.1220115416323167E-4,8.604124243554077E-4,0.002205071664829107,2.0,'no'
0.023696682464454975,0.031135531135531136,0.0010166734444896298,0.01037543230967957,0.2478902953586498,0.7215053763440861,0.016103286384976524,8.993479727197782E-4,0.0020936702325981588,0.0033076074972436605,3.0,'no'
0.018957345971563982,0.01098901098901099,2.745018300122001E-4,0.004819645262997069,0.33649789029535865,0.7236559139784947,0.01563380281690141,2.2483699317994455E-4,5.449278687584249E-4,0.0011025358324145535,4.0,'no'
0.023696682464454975,0.003663003663003663,1.0166734444896299E-4,0.0016945150492381628,0.4725738396624473,0.9397849462365591,0.005868544600938967,7.494566439331484E-5,2.8680414145180257E-4,0.0016538037486218302,5.0,'no'
0.018957345971563982,0.01282051282051282,3.2533550223668155E-4,0.0055141186438323825,0.5253164556962027,1.0,0.00676056338028169,5.620924829498613E-4,9.464536667909485E-4,0.004410143329658214,6.0,'no'
0.023696682464454975,0.005494505494505495,1.6266775111834078E-4,0.002274400322235649,0.3850210970464135,0.686021505376344,0.007042253521126761,1.1241849658997227E-4,2.8680414145180257E-4,0.0016538037486218302,7.0,'no'
0.018957345971563982,0.009157509157509158,2.2366815778771857E-4,0.004125171882161756,0.2964135021097047,0.2827956989247312,0.04225352112676056,1.1241849658997227E-4,8.604124243554077E-5,0.0,8.0,'no'
0.018957345971563982,0.007326007326007326,1.728344855632371E-4,0.003430698501326444,0.3670886075949368,0.48387096774193555,0.04225352112676056,1.1241849658997227E-4,1.7208248487108154E-4,0.0,9.0,'no'
0.018957345971563982,0.01098901098901099,2.745018300122001E-4,0.004819645262997069,0.4578059071729958,0.9075268817204303,0.035211267605633804,3.7472832196657423E-4,7.170103536295065E-4,5.512679162072767E-4,10.0,'no'
0.018957345971563982,0.0018315018315018315,2.0333468889792597E-5,0.0013472783588205064,0.7890295358649789,1.0,0.03286384976525822,3.747283219665742E-5,8.604124243554077E-5,0.0,11.0,'no'
0.018957345971563982,0.003663003663003663,7.116714111427409E-5,0.002041751739655819,0.5073839662447258,0.7129032258064517,0.03286384976525822,3.747283219665742E-5,1.1472165658072103E-4,0.0,12.0,'no'
0.018957345971563982,0.009157509157509158,2.2366815778771857E-4,0.004125171882161756,0.4018987341772152,0.7129032258064517,0.056338028169014086,2.2483699317994455E-4,4.302062121777038E-4,0.0,13.0,'no'
0.018957345971563982,0.01098901098901099,2.745018300122001E-4,0.004819645262997069,0.3976793248945148,0.8462365591397849,0.018779342723004695,2.9978265757325936E-4,6.596495253391459E-4,0.0011025358324145535,14.0,'no'
0.023696682464454975,0.01098901098901099,3.456689711264742E-4,0.00401058377432393,0.3723628691983123,0.8720430107526882,0.015258215962441314,3.7472832196657423E-4,8.604124243554077E-4,0.0016538037486218302,15.0,'no'
0.018957345971563982,0.01282051282051282,3.2533550223668155E-4,0.0055141186438323825,0.3407172995780591,0.43548387096774194,0.06572769953051644,2.9978265757325936E-4,3.441649697421631E-4,0.0,16.0,'no'
0.023696682464454975,0.01098901098901099,3.456689711264742E-4,0.00401058377432393,0.3723628691983123,0.9483870967741935,0.015258215962441314,3.7472832196657423E-4,9.464536667909485E-4,0.0016538037486218302,17.0,'no'
0.018957345971563982,0.03296703296703297,8.845058967059781E-4,0.01315332583302082,0.18987341772151903,0.3548387096774194,0.02112676056338028,5.620924829498613E-4,8.890928385005879E-4,0.0016538037486218302,18.0,'no'
0.018957345971563982,0.007326007326007326,1.728344855632371E-4,0.003430698501326444,0.3670886075949368,0.5268817204301076,0.018779342723004695,1.1241849658997227E-4,2.007628990162618E-4,5.512679162072767E-4,19.0,'no'
0.014218009478672985,0.009157509157509158,1.6266775111834078E-4,0.0051668819534147255,0.3850210970464135,0.4623655913978495,0.04225352112676056,1.1241849658997227E-4,1.4340207072590128E-4,0.0,20.0,'no'
0.014218009478672985,0.009157509157509158,1.6266775111834078E-4,0.0051668819534147255,0.42827004219409287,0.7763440860215054,0.02112676056338028,1.4989132878662968E-4,3.441649697421631E-4,5.512679162072767E-4,21.0,'no'
0.014218009478672985,0.031135531135531136,6.506710044733631E-4,0.015583982665944416,0.20886075949367092,0.49247311827956997,0.007370892018779342,4.1220115416323167E-4,8.890928385005879E-4,0.0033076074972436605,22.0,'no'
0.023696682464454975,0.01098901098901099,3.456689711264742E-4,0.00401058377432393,0.3217299578059072,0.513978494623656,0.03051643192488263,2.9978265757325936E-4,4.588866263228841E-4,5.512679162072767E-4,23.0,'no'
0.018957345971563982,0.01098901098901099,2.745018300122001E-4,0.004819645262997069,0.3976793248945148,0.8774193548387098,0.007042253521126761,2.9978265757325936E-4,6.883299394843262E-4,0.0027563395810363835,24.0,'no'
0.018957345971563982,0.005494505494505495,1.220008133387556E-4,0.0027362251204911315,0.4725738396624473,0.7849462365591399,0.04225352112676056,1.1241849658997227E-4,2.581237273066223E-4,0.0,25.0,'no'
0.05687203791469194,0.04395604395604396,0.0032228548190321267,0.006635693153881412,0.19198312236286924,0.23225806451612901,0.04629107981220657,0.002585625421569362,0.0024665156164855023,0.0033076074972436605,26.0,'no'
0.05687203791469194,0.04395604395604396,0.0032228548190321267,0.006635693153881412,0.3154008438818565,0.6559139784946239,0.023474178403755867,0.0040095930450423445,0.006137608627068575,0.009922822491730982,27.0,'no'
0.02843601895734597,0.027472527472527472,0.0010573403822692151,0.007896162340097504,0.2837552742616034,0.6161290322580645,0.007370892018779342,0.0010867121337030652,0.0018642269194367167,0.007166482910694598,28.0,'no'
0.02843601895734597,0.18681318681318682,0.007248881659211061,0.051050738225203826,0.2563291139240506,0.6677419354838711,0.003568075117370892,0.007719403432511429,0.014082083345283505,0.06615214994487321,29.0,'no'
0.04739336492890995,0.014652014652014652,9.251728344855633E-4,0.0027987277247663095,0.3069620253164557,0.5978494623655914,0.011267605633802816,0.0010117664693097504,0.001577422777984914,0.004961411245865491,30.0,'no'
0.04739336492890995,0.01282051282051282,8.133387555917039E-4,0.0024827423364862425,0.5569620253164557,1.0,0.01924882629107981,0.0016488046166529267,0.0023231135457596006,0.004961411245865491,31.0,'no'
0.04739336492890995,0.01282051282051282,8.133387555917039E-4,0.0024827423364862425,0.37658227848101267,0.4376344086021505,0.1643192488262911,0.0010867121337030652,0.001003814495081309,0.0,32.0,'no'
