support	itemsets
0.9892561983471074	frozenset({'Success'})
0.10193388429752066	frozenset({'DeepSAD'})
0.10180165289256199	frozenset({'RoSAS'})
0.10085950413223141	frozenset({'RCA'})
0.10006611570247934	frozenset({'GOAD'})
0.1	frozenset({'DeepSVDD'})
0.09980165289256199	frozenset({'DeepSAD', 'Success'})
0.09973553719008264	frozenset({'SLAD'})
0.0996198347107438	frozenset({'Success', 'RoSAS'})
0.09953719008264462	frozenset({'ICL'})
0.09952066115702479	frozenset({'DevNet'})
0.0994710743801653	frozenset({'PReNet'})
0.09930578512396694	frozenset({'NeuTraL'})
0.09889256198347107	frozenset({'ICL', 'Success'})
0.0987603305785124	frozenset({'Success', 'PReNet'})
0.09839669421487603	frozenset({'RePEN'})
0.09836363636363636	frozenset({'NeuTraL', 'Success'})
0.09828099173553718	frozenset({'DeepSVDD', 'Success'})
0.09813223140495868	frozenset({'RCA', 'Success'})
0.09780165289256199	frozenset({'Success', 'GOAD'})
0.09778512396694215	frozenset({'Success', 'SLAD'})
0.09723966942148761	frozenset({'Success', 'DevNet'})
0.09512396694214877	frozenset({'RePEN', 'Success'})
0.09160330578512396	frozenset({'DeepSAD', 'RoSAS'})
0.08963636363636364	frozenset({'Success', 'DeepSAD', 'RoSAS'})
0.061140495867768596	frozenset({'RCA', 'RePEN'})
0.0587603305785124	frozenset({'RCA', 'RePEN', 'Success'})
0.050727272727272725	frozenset({'RoSAS', 'DevNet'})
0.04932231404958678	frozenset({'Success', 'RoSAS', 'DevNet'})
0.048363636363636366	frozenset({'DeepSVDD', 'GOAD'})
0.04709090909090909	frozenset({'DeepSVDD', 'Success', 'GOAD'})
0.041801652892561984	frozenset({'DeepSAD', 'RoSAS', 'DevNet'})
0.041801652892561984	frozenset({'DeepSAD', 'DevNet'})
0.04061157024793388	frozenset({'Success', 'DeepSAD', 'RoSAS', 'DevNet'})
0.04061157024793388	frozenset({'DeepSAD', 'Success', 'DevNet'})
0.03251239669421488	frozenset({'SLAD', 'GOAD'})
0.03211570247933884	frozenset({'RePEN', 'SLAD'})
0.031619834710743804	frozenset({'NeuTraL', 'GOAD'})
0.0315702479338843	frozenset({'RCA', 'SLAD'})
0.03127272727272727	frozenset({'NeuTraL', 'Success', 'GOAD'})
0.030826446280991737	frozenset({'Success', 'SLAD', 'GOAD'})
0.030727272727272728	frozenset({'RePEN', 'Success', 'SLAD'})
0.030198347107438017	frozenset({'RCA', 'Success', 'SLAD'})
