feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label
11.55731869444973,15.762755002279725,247.45313824015386,-4.763452238143204,0.6682699816555481,1.0008486925751638,9.775179223243377,147.04481550821578,223.04746085774752,18.61684384940652,0.0
4.671826921167647,-19.121086239186994,-83.9744702536765,-14.152083238938422,0.3730594133985818,0.7520632349261392,4.01182627246295,-50.11118633466551,-72.76622618334862,-4.893732369540823,0.0
11.545400943438171,20.95328814056721,120.04077079220852,14.176455531881373,0.5103329944605955,0.7573187072320716,5.799669643616459,60.43664242557696,97.1514348721922,5.912500740417872,0.0
4.662273952203074,67.06355659022198,139.82100574681675,58.32684218764098,0.5684825364173753,0.9920160778175069,7.644482932054178,61.50091771536566,136.4068291327929,14.621056595717526,0.0
9.610215450837895,-12.65225238119854,26.657336744852124,-16.247214749419072,0.5671943192737978,0.9057512419493114,8.293934229615843,12.670457977973964,19.76144604616946,-0.35248947907683537,0.0
7.613703401170814,0.30017586048483125,36.010286751978775,-4.3525996560317886,0.5087477375275704,1.0024924377267035,0.699268364606815,7.38738316128191,18.27946526876191,5.336793891252892,0.0
6.6028914708722555,22.568820935039565,119.93237082331538,12.077370777817205,0.3373639368172253,0.5513095653867116,5.043818717362619,49.84963869777711,82.45717550950104,12.109169027929145,0.0
6.465593737772824,30.66971822794884,95.5544867871321,24.880679277330152,0.509074074883427,0.7741303010684942,4.437866104738866,51.06763764759551,78.0399786937125,10.25105297921973,0.0
8.12408090306278,27.996754374690425,90.7069111399522,23.358904657793055,0.6814038894242096,0.9957331007582243,11.43431234922817,51.74155344338533,91.05990331715718,5.187772792834215,0.0
-0.9364283050954016,68.2815685255566,73.62984637556261,63.859075035642405,0.23395986779334987,0.7379356540344478,4.335897339731641,8.171147784497386,54.29639546876636,11.068524120656118,0.0
7.636458152600026,22.96188909819315,122.80340518022075,12.77976410093433,0.5296525628726282,1.017994255558689,6.558836398103081,66.87424777693897,109.15711276162273,9.898989531004228,0.0
11.25995232050931,6.025853533264556,143.0142060037809,-8.32173760435907,0.5342575091740288,0.5263901367588656,6.553944438290314,78.72497746402402,100.6628538577641,14.197055069811677,0.0
2.6007969983071897,-21.644808469755404,-26.39555125491455,-24.88827388489738,0.46245763163880027,0.883998028762569,2.184829783513229,-12.91365941783097,-27.78687552147062,-0.8525565721262698,0.0
7.564412947302676,44.30455623900731,110.04815809753052,35.448201495154905,0.30124311485985467,0.7597967463804407,0.7857605331939022,45.13973890202838,89.45817111060123,13.818229262074727,0.0
13.6441941518931,-0.18043264049577346,170.02381020109004,-16.03707927402762,0.6732155356036849,1.0606872087856276,6.5468134038147845,112.73709419568837,153.74720092260776,15.598062975466275,0.0
6.654339354697295,-26.521454663376304,11.411578986871092,-34.07779922434518,0.6298554511171308,0.8715040443312588,5.347144663492242,18.66150280312453,13.263614815741882,-2.481958731807689,0.0
9.257454790497315,20.199510403723497,147.03396101138173,6.351619073383754,0.4799135006504917,0.9695873280242967,1.4474585875599324,63.633548519621854,117.02959057814886,12.838613006378353,0.0
9.746015624974882,32.5242494020915,182.36041495541866,16.51227026512715,0.4349285720733004,0.5944180728230144,7.0435338442254185,89.76460484005011,140.9892845251523,13.860768945486235,0.0
5.556509752793897,15.531670904612039,19.305883357778683,10.712208525169647,0.2384728431249972,0.8058855786465212,0.138270294939149,-8.857759155337995,11.068544124258437,5.4312664750506,0.0
7.004067182903459,5.360884686527793,11.442948196217486,6.757661416896082,0.6351644845860505,0.8181306784134984,7.4053995355985,11.444397337018007,7.22159413202634,1.509704768407933,0.0
8.735663641154877,-5.019880319820526,75.15017429952353,-13.427554122572284,0.520574802018018,0.9365946324328281,4.2658826285912115,59.30573760114329,68.29048488475824,11.167677533331442,0.0
6.808503641660615,35.96329448013846,69.85512550453498,32.235765944348465,0.360408359030747,0.8142079383921879,7.574105238535669,21.868598264118017,66.00010536513972,6.054257448971862,0.0
6.557502937565381,-3.057967287919265,-23.168212135818393,-2.8330810375441633,0.42529968492997017,0.9504730616424311,-3.4604295839951185,-15.486948210026519,-12.675072672840528,8.711707230477105,0.0
7.594765511450556,19.549758012714136,13.405083100904918,20.024453869985482,0.30653248214995393,0.9950516110992311,3.7839873042100427,-14.260777661407786,19.38983780822695,5.480187206560541,0.0
10.135596898699823,-23.83538016626769,25.237046540465833,-26.750654021525087,0.7934741258138344,0.5313040537549989,12.35234638975339,28.53361542354388,5.765160083367846,-1.1561310494907353,0.0
5.7162029630551965,40.41487973929171,90.00077934535427,33.605170581167336,0.20155228722343288,0.7433041144765318,5.1070573358440985,21.944292660301848,71.2806119876574,2.5881050336329263,0.0
11.24354210071624,-42.10049428288223,83.61863800640711,-54.93978367347065,0.6306148312625517,0.5095857258725962,9.217120068464814,71.93017670369332,55.449577634742795,0.868264577193365,0.0
11.339375069610995,-29.741030390412313,123.69861392888933,-46.53017087477156,0.7613508205217245,0.8900251533092165,8.582725638296871,92.63674225387251,98.58811261133309,7.588227434761634,0.0
7.477061048374326,34.453616927780374,120.0930733905208,24.749939263264984,0.6259039363572768,0.8728648982127847,7.313924421918491,70.61236946041444,100.65154683516863,13.835031999953273,0.0
6.170158277723043,66.91838347011736,203.5568461270108,51.50642305990808,0.40203689924935504,0.7165398875644589,3.353241164268207,92.69033794789453,165.27170737011602,22.919533383735732,0.0
9.492222887652456,-1.1578758606793542,122.33184586356239,-13.938053468980081,0.3497556520763252,0.6198799310100094,5.951690269048367,73.0095049875328,91.02889089684946,5.054609563219296,0.0
2.6035780962750525,38.620679512277725,-1.116682340541729,36.81306294514194,0.5167487952877636,0.72668062055052,6.7792993454099335,-10.88027251932192,4.553504575417762,5.494297135152699,0.0
9.637485106887931,-24.34547498431131,49.40685272804988,-31.35924610036035,0.5129416943577062,0.6178334778885484,4.386329587486402,32.449537857436894,27.939455380146605,3.1709014242746782,0.0
14.868086278325201,-3.812876499695193,220.74519157742833,-24.454864006813217,0.6360631960928512,0.8008972298816499,9.106549116662423,132.25958081129616,178.3218865908291,10.664867000518758,0.0
9.73705776036984,51.69858303166091,178.64277104538016,40.890772950176306,0.6160799471429526,0.9541848404171448,5.516060974083771,83.66160800958943,149.76770867719404,17.523462994865184,0.0
12.021371930589234,-22.922312994438244,111.33108041242797,-37.392363461755146,0.7829289961024727,0.7330618431128547,12.603730215826786,92.18363906452636,82.23954316306485,6.735816025443772,0.0
4.441687573004462,52.650442744244415,24.788338561451695,52.386085785663404,0.13592972353305827,0.695248877954555,-0.8210810916636841,-28.48809568293327,9.387980870384418,8.520738578137633,0.0
6.460925375214596,23.80088159176642,83.770700191961,16.20293493232145,0.21622779335743608,0.8361224208531657,2.7468200576041113,38.093718870644764,80.18939302354448,10.977784365907278,0.0
5.491184517233549,19.293966679395496,89.67447472836795,11.944889159018615,0.42285820906036997,0.7555678195167296,3.335949321801811,47.00989498131725,73.97538857903632,13.993116066149748,0.0
12.583912709344634,-33.16522148302269,21.93888383735184,-40.46260243075484,0.5519996636572266,0.5932442734069222,5.054779185011753,13.844840586922242,3.6988945303928773,1.0289376114491926,0.0
6.242182910541231,2.1304892101256616,22.85150641979481,-2.7251992371410214,0.2785016413407069,0.538498647467857,1.2814074304565577,-1.9724897005737603,8.697495773125013,7.842716627868334,0.0
8.434566965511639,8.355632983284337,20.137632251314365,7.410788275246935,0.44338685109782494,0.9616732955294729,2.110166573151535,-0.10603064530975814,30.99523306663744,5.082806195135456,0.0
0.7685486528178673,63.38491693322452,99.2260182726898,56.15514388514582,0.25504772257704944,0.7926798555210126,1.1049897200968566,33.24648695545704,87.82791030175832,15.94458737899901,0.0
2.9563940003501195,17.872545958144002,21.12498706873857,15.583249616119044,0.5470222051972782,0.9584911189279401,6.510786929331404,20.920174291633785,35.64876821512291,6.488955245703362,0.0
3.913985935999397,72.8429556780552,75.86546561640273,73.8202826189634,0.26065289612321274,0.8511377941606129,0.6208894636969422,11.585680588347454,72.19100815257698,16.002185319580885,0.0
0.5801895653945053,54.02751068222787,101.53656888262833,48.88073992095495,0.636924391300614,1.151455215705284,4.94275519462698,59.67136660930471,112.3590362187717,12.233463192669127,0.0
7.72456173121135,22.324224433054347,132.78914910103043,10.56810738103296,0.49273450382816797,1.1441208553785418,5.972413732486126,77.54328810543606,140.2104482838863,12.396177019234127,0.0
7.564700369117569,34.604088541562035,133.48502908395318,23.705109764668386,0.7440463842819367,0.9083195701056617,5.549899174566888,69.8641758270237,109.38028407440038,16.578500079190206,0.0
8.256643122024489,-17.269402312054034,116.3578490262633,-37.188958864079716,0.5282612515215606,0.7515325305616422,5.355597370666401,70.86201493425087,90.72267071014704,10.336751891064669,0.0
6.679493904736247,25.737539365368264,107.91960627096799,15.888188255239243,0.273293391968515,0.6345499630410842,6.0446980563942505,45.873822610267695,92.33658123581743,10.195476378081468,0.0
5.478726095334868,15.8197581174997,56.80701886913266,10.265578346048185,0.6979363096787501,0.8846260957872217,5.8760456322740815,27.686639299494345,47.310463671500315,4.191116294299024,0.0
-0.8687335083402177,27.72719999483428,22.66662855055666,21.712916347283752,0.1707204336603172,0.7419143748786842,1.0577005856523867,-9.666628870253469,22.64535106172424,5.394282275817156,0.0
8.220467188556364,21.141027770879045,138.05176269278425,8.375931131148143,0.8925156383263502,1.2572162793787105,6.939145388375172,96.85126181920424,147.97770876492922,15.316923285314331,0.0
15.178873124232615,-38.994208714469075,144.0225172890552,-59.627309255238586,0.43052239373807566,0.6090716217264704,5.9761381282337585,81.55159781996798,102.33129350203524,4.690915874520872,0.0
10.708527157020884,7.946245002921467,124.53848942931012,-6.111622898031291,0.5752170134192702,0.6891556318580584,7.519500007930962,66.26088750712981,101.16856403103634,13.388713407321859,0.0
8.62492075178354,-14.943035737958315,102.23385920296937,-31.579879875274493,0.45472073074620034,0.8204449718228846,3.6376012600824934,53.01489337746622,87.78843293352321,10.252547015800662,0.0
6.322315732985833,5.910271333681344,31.455551815974225,0.9854089334947531,0.49194535266271583,0.6540280076282474,5.173263664379332,4.538543165294286,14.870100459353246,4.985996751465537,0.0
5.054043833416715,5.72516898321979,24.293645002701247,2.2237220196738123,0.39090638610339534,0.6704994542500637,4.911624910965233,4.561779016605087,12.012521080110048,-1.372091389185428,0.0
5.745784412450594,14.744410235070928,0.45499187644425376,14.150201543330649,0.1948712808564788,0.7039821859585486,-0.9503091164655935,-15.90696969077117,-0.8592947204907659,5.923394999537681,0.0
