feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,label
135.16990454197764,2.6140401104241286,4.636896561600177,-0.6829618876879948,38.05509392060299,1.521298166918311,9.720881204993386,21.457248070962763,1.7976835509639808,0.00014318629452681083,-0.0006841304333141233,128.35339653522777,55.01061696179168,183.36224403198534,13.239864262779598,1.0108097082222296,129.87870046900514,138.5696701453169,137.6436989879742,-19.907995688363368,0.48124884475488483,0.0
126.7922290872845,2.513292836285966,8.703848411123504,4.804140868230239,34.84202769258885,1.3903500222951486,15.629597965894986,7.187406125907936,2.556581455230354,-0.00045379093010156405,0.000388499041900604,102.14626882533148,59.55773376042039,161.7055402893875,1.8773534872728788,1.602993443867104,140.5958973928349,132.6857319586655,136.58795978891067,20.443874725843507,0.50413498760421,0.0
136.06725086940057,0.3754395002531392,2.9079634592221386,8.456776519351713,50.52189402074386,0.7813368301941497,12.382916994146044,7.313065469259012,2.1630159320346034,-0.0021668495874972832,-0.002743029249148643,70.2860226946426,95.2870585781501,165.57239069219202,2.983161901076088,-0.6304455436613584,137.82723985695807,134.67827150459954,138.60772605422224,12.919489678442314,0.7606375812137517,0.0
123.75323668785543,2.0163798884065947,-2.2197346295785527,6.920808381295785,24.08546018687096,2.099563663549355,9.828455543118908,17.52475896145129,5.4524784252621075,-0.00038922814037744874,-0.0006061717754404472,100.25083293709648,61.118328482703106,161.3685242935414,5.932655534998437,-0.12636762288665704,124.97596009802766,117.76438584300102,124.8844172612161,38.87435425196921,0.31978038321320734,0.0
129.96647774604088,3.128595456501827,6.228592431572651,5.161115529799119,43.01822822333306,1.0429724538229932,6.378412907300437,13.692714585999187,-1.4219585531377592,0.0005280660008909532,0.00039456729054799833,83.44055754176912,84.66627147259511,168.10765650820392,11.214060906278657,2.062371588488353,124.28023618013431,136.90439617243507,132.46228646444075,-38.674279959690224,0.10418236115417934,0.0
134.49452726488607,2.7355072632547532,2.858608629753031,4.3260903533972215,42.379646274562866,1.5750510492712995,3.765797688338714,18.140857559074526,2.192486691188891,-0.0007083419045263433,-0.0005113657081644918,105.36563792139737,68.04537303977412,173.4103778311149,4.747768508498932,0.5759053994318794,129.91721225871098,131.8650070830307,134.4626164870058,20.312962585358854,0.8780919086673702,0.0
124.46640113175349,0.5407431527562194,-1.850301667556039,1.2349194652074926,38.05149218750533,1.8335634021207112,6.416054484304309,12.815879969190938,5.380167308034415,-0.000530553064718597,-0.0014693432931358885,83.70366115743438,61.721474647900706,145.4262054759228,3.367002605771268,0.7297942249063237,124.16484235897497,121.43283035422377,128.28962329462337,22.16976644787708,1.0021122355459753,0.0
126.70655141808456,3.9741085369034885,2.4725405358157957,4.281575785270936,33.892584566248566,0.9457021306612776,7.863418797784726,0.3699228921047535,4.396437613487177,9.92028816770631e-05,0.0011652913196601056,62.096940360441586,94.30064629685877,156.3971717844077,8.196052864942665,-0.0898411385447706,133.20248488171308,128.66680081628965,132.14041264963487,25.48674699342927,0.09434200971238094,0.0
126.8442306704555,0.589148790123976,-1.894092011947288,8.85675438660154,23.765429679711097,1.7321023965226114,22.021667960069713,6.523407222829032,5.932607051180527,-0.000626243191879741,-0.00034729980296982585,51.13045875372068,95.77516254652453,146.90671263536694,1.7645561936211611,-0.49981514011409656,138.34761467613146,124.09935085331729,132.46666799170143,57.44771078925439,0.6022049138725137,0.0
130.1694934653743,4.070229278450482,-0.35318647356162014,8.096898424757555,28.420331118610047,1.5349040874490287,-3.6773587815822744,8.7349746529687,2.63171552621291,-0.0009330447188630308,-0.0003999085105474941,61.33111046496264,96.14361104607792,157.47502669795108,2.8777613179613994,-0.8528042414144449,131.50159227924263,133.10503600087785,133.0738917566011,-12.087488054886425,0.625556215247099,0.0
125.62079445032069,2.7798056454859115,0.0239575473589293,2.805644824697734,48.93687434120448,0.8056792080859712,15.32637216163203,18.466626975583665,4.165478663699035,-0.001589156275426055,-0.00014279261377810848,125.61507492120518,44.41367767544595,170.0287789388882,10.283222672354384,1.08521027364038,132.0217075483343,125.1377160636333,130.31928182879471,37.99774681994229,1.2232968014234407,0.0
136.76314170940168,3.8782717314573794,-1.3126118087063123,5.9128650473464965,45.85482234645135,-0.19857313786239783,24.71797659834488,-2.126884551612905,4.428787448885663,0.001170883560088188,0.0005689060810364354,82.56947308282966,89.69053240548551,172.26324786310363,7.435179506392829,-0.16922654507763157,144.1829254206688,143.2727699564218,144.3926104968388,6.971683670374814,0.4697186147533861,0.0
120.52044849002039,5.226618000800209,6.217112834837222,4.045743985104801,46.19869695905336,0.6563786765731298,23.169563487710594,1.2316041699358067,1.0984284707897054,0.0007662135414669674,0.0021570491619896546,107.63059094711319,69.16265130331841,176.79217697705027,7.566422590564223,0.8594074642906767,123.0332170007025,130.060589206028,131.45161931276078,-0.8764234943392744,0.045544866779546944,0.0
130.3121816547788,3.3480965225323924,1.6833790965824855,4.1899376920912665,23.889121893515266,0.8399066882226602,12.323632370632332,10.275616460390676,2.9899832451798987,0.001632852662310208,-0.0010166138720551646,46.09777204484483,99.96193696990636,146.05759468440613,4.5754960711293275,0.14083122614466037,134.94401651471003,134.52428230059644,135.37605003058044,-1.6877683298706643,0.8805218324286024,0.0
141.44442998763137,3.0032934872989685,-0.9723861548673278,5.370130360631628,40.54936261702859,1.9401362967271605,19.311199488110788,5.059861825843092,3.2677198430125736,-0.0002588628856929346,-0.0016783822644917045,93.37180858504782,76.5834494650094,169.9565927449063,4.034633439114145,-0.9860315227017987,155.6625739378229,143.03281950769363,150.5537842450907,59.87309820472376,0.7322944176204469,0.0
132.17560619981617,2.542758172426483,5.08259805622188,4.625186883961943,45.95367230746787,0.6327902318990889,5.291776233899507,10.069073933707518,5.307697071080825,-0.0010837336847117243,-0.0011755519588652074,81.86644905047523,56.21248092951542,138.07892203860746,4.686821117896024,1.2010647760851358,133.49399201827148,131.2110300236203,136.43685200042327,11.376920764627684,1.0715925273235734,0.0
137.00545087539012,1.0075145868252768,-3.7022341856364447,4.439297111957547,28.47161071753272,2.030294823160411,9.799221150137052,16.81079704329453,4.283829178672782,-0.002044273545402474,0.00074842492773189,104.00120738587353,65.92408627537999,169.92510176723795,4.904076838387529,-1.2441380277690457,142.0526733110647,133.85641607604265,140.4502571385074,52.92828071359868,1.1763298708502092,0.0
118.45385149828564,1.1056100886110922,-4.809677633970523,5.829819992795573,40.22122851488664,1.8201374066529117,5.702529981908328,15.051496146215566,4.6207865995944655,0.0006804835178975822,0.000925927909188178,76.37242098254802,77.87831446764172,154.25058582182857,2.9061519410901115,0.38891458567904297,114.31490030733634,112.07663696583676,117.40788997669367,27.01402202347015,0.1424711845272716,0.0
135.78480761003863,1.8823620722219487,4.896199107555384,6.344190005104493,58.32602192345959,1.1757573489978768,9.438962266835357,12.883472213904174,0.33579042144398086,-0.0014107431151520746,0.0015034411427715727,98.92212576430124,74.62463726642025,173.5469622519856,5.672774340226079,-0.3915532495766313,142.60160686421264,142.65390480026483,142.80311564700472,-23.020613496549135,0.4758178124212841,0.0
127.15430247832487,2.6796629707347432,2.2527222432804606,6.410766714059365,13.371795697313978,2.332429795399039,14.140449658590374,12.209040841064136,6.309603944500392,-0.0016565392243947225,-2.6689437268872988e-06,56.96261033999584,89.16489498012201,146.12807824400673,1.9900127859928256,0.28997507273696316,139.0293208306558,125.56162288266033,130.66020478747762,20.817071953468727,0.4158820935928661,0.0
144.17138665326405,1.4524073519725542,-1.5992836858526023,4.758140048476786,55.6894223807142,0.9006683304147044,12.701813114437416,2.677452714459368,4.492046334037802,0.0009880427964596649,3.45451266012156e-05,89.4247730390843,74.10373728173447,163.52602633006939,8.261900177292727,-0.5452491011037416,146.95233173355425,143.5798838368341,147.38515845475158,19.23873617144322,0.9504972073350015,0.0
134.52326020175727,1.0505483048818993,8.736384855230067,-0.3035652492838343,53.11962214992642,1.4213933927034441,3.303969654750696,9.95865076014409,0.014226801291996605,0.0007779486799692691,0.0006096142499054442,109.88887305893617,71.30711012223456,181.19766088788703,8.153910460334167,0.9963428016244178,139.74006471007525,143.62069908732818,144.63098119951303,-13.62405904922797,0.5328053355961406,0.0
137.03196012480086,-0.8826677979197335,-1.7225569457996415,3.565287381720982,55.81278247364676,1.3452829110181725,31.02452385154195,2.6390292869369496,6.216488996879997,-0.0025128584275357062,-0.0005935741712559788,103.7731751726526,57.04959804434083,160.82201038055007,8.863247710348137,0.13528384127755788,147.3196970763814,131.7914449479948,143.45915731325047,60.25321072303359,1.1929423019939804,0.0
121.45233359605646,1.1705048476612394,0.7748918980000606,5.965484358446145,19.62926428720002,1.1850719250043447,19.99190392810276,5.707956437933466,1.7082560537170737,-0.0007826070293915227,-9.2542056822684e-05,70.25715886595451,90.29294658466415,160.5499584376447,4.082450599517358,1.378801733316743,125.8918600155827,125.35992121065412,125.11321312014684,-12.02403118714702,-0.6194677400194232,0.0
137.17527790539972,5.260376752102893,8.711494820756789,4.98380758609443,43.68852711703873,1.9212668059503768,5.980547943824109,3.5639614114602676,1.2532059454042932,0.000757701540151057,0.0008916883644192162,91.29492483578068,72.12416071620648,163.4239072296204,7.035339563028595,1.6043726169396237,145.30384625871167,140.24489517229694,140.8941108654437,6.327537751297523,0.8695819345879532,0.0
145.19256243037853,1.9426825260754772,6.771731625919694,8.803075100944532,53.9686091966888,1.4233116914707875,1.9236575599684294,9.119855028174397,6.719115864338802,-0.0002842716029947977,-0.0006055850197202925,130.83372187508266,51.44371137475666,182.27688058501016,9.831265151856723,-0.7723188382179383,146.14072386818575,140.7541963919647,146.85984028996126,35.5324651439368,0.9154605895484857,0.0
140.6147091343111,0.34923055210709353,10.530837731002215,1.0142896145719797,49.48385520801654,0.8752405355665362,4.862605372473473,16.58002725249868,-3.022439100971526,0.00054154694200592,0.0007562766295108971,88.11009957198881,91.9945310603087,180.10491679458184,7.900268430586436,0.6364472195443058,144.71439299893623,146.90436781166142,147.05626414700475,-18.170085354815182,0.5612986216333468,0.0
130.09355211522478,3.1056733924188467,3.4547303714233157,4.992645288222982,32.3497817908524,1.946685927802398,-7.540908408518007,15.937786892232857,2.233480789997097,-0.0001276364262868169,0.001103625423946812,89.67781240499234,68.05209556627382,157.73159435069135,9.502572615210816,-0.4253118217657158,126.49463416730282,129.4916243193821,131.98859855952293,8.586470496427964,0.4973022134541038,0.0
135.89122197703907,1.9790906018235126,6.375735477908346,3.534641953445832,40.095125320727014,0.7425599246133278,17.947180409590214,10.795304071290731,-1.2911406966147294,0.0004753869877776097,-0.001065566890602787,68.0241595013622,99.92585043960337,167.94768633734628,8.33390611768394,-0.9291797439952633,134.4719581420236,144.46343035746008,143.02266405277553,-20.010465645874294,0.5750327616464068,0.0
129.14205724500934,1.521604391128054,-0.6867481942610911,6.121424533356207,36.69898355382777,1.6407962054418725,-13.986500183087426,10.351409423355053,-0.10269184553326927,0.0008780667723277771,-0.0007506819713240945,50.82891930791916,93.7957917526108,144.6244527699214,4.966995635596446,-0.3298655833357932,131.90526722364612,132.12515526928092,134.22772891480426,5.713822535240414,0.330494792202223,0.0
