antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'DeepSVDD', 'RePEN', 'NeuTraL', 'DevNet'})	frozenset({'Success'})	0.002	0.9025	0.002	1.0	1.10803324099723	0.00019500000000000008	inf	0.09769539078156317
frozenset({'RCA', 'SLAD', 'DeepSAD', 'RoSAS'})	frozenset({'Success'})	0.0015	0.9025	0.0015	1.0	1.10803324099723	0.0001462500000000001	inf	0.0976464697045569
frozenset({'SLAD', 'DeepSVDD', 'NeuTraL', 'RoSAS'})	frozenset({'Success'})	0.0015	0.9025	0.0015	1.0	1.10803324099723	0.0001462500000000001	inf	0.0976464697045569
frozenset({'RCA', 'NeuTraL', 'GOAD', 'DeepSAD', 'DeepSVDD'})	frozenset({'Success'})	0.0015	0.9025	0.0015	1.0	1.10803324099723	0.0001462500000000001	inf	0.0976464697045569
frozenset({'PReNet', 'DeepSVDD', 'RePEN', 'DevNet'})	frozenset({'Success'})	0.0015	0.9025	0.0015	1.0	1.10803324099723	0.0001462500000000001	inf	0.0976464697045569
frozenset({'ICL', 'DeepSVDD', 'RePEN', 'DevNet'})	frozenset({'Success'})	0.0015	0.9025	0.0015	1.0	1.10803324099723	0.0001462500000000001	inf	0.0976464697045569
frozenset({'Z_score', 'DeepSVDD', 'RePEN', 'DeepSAD'})	frozenset({'Success'})	0.0015	0.9025	0.0015	1.0	1.10803324099723	0.0001462500000000001	inf	0.0976464697045569
frozenset({'Z_score', 'DeepSAD'})	frozenset({'Success'})	0.0015	0.9025	0.0015	1.0	1.10803324099723	0.0001462500000000001	inf	0.0976464697045569
frozenset({'Z_score', 'RePEN', 'Quartile', 'DeepSAD'})	frozenset({'Success'})	0.0015	0.9025	0.0015	1.0	1.10803324099723	0.0001462500000000001	inf	0.0976464697045569
frozenset({'RCA', 'Z_score', 'Quartile', 'DeepSAD'})	frozenset({'Success'})	0.0015	0.9025	0.0015	1.0	1.10803324099723	0.0001462500000000001	inf	0.0976464697045569
frozenset({'RCA', 'PReNet', 'RoSAS', 'DevNet'})	frozenset({'Success'})	0.0015	0.9025	0.0015	1.0	1.10803324099723	0.0001462500000000001	inf	0.0976464697045569
frozenset({'SLAD', 'RePEN', 'RoSAS', 'DevNet'})	frozenset({'Success'})	0.0015	0.9025	0.0015	1.0	1.10803324099723	0.0001462500000000001	inf	0.0976464697045569
